season,team_1,team_2,home,score_diff,score_1,score_2,won
2014,8843,670,1,-14,65,79,0
2014,9828,759,0,-4,74,78,0
2014,2704,947,1,-27,68,95,0
2014,4259,1008,0,-11,60,71,0
2014,4902,1042,0,-12,57,69,0
2014,7857,1076,1,-10,81,91,0
2014,10429,1168,0,-21,55,76,0
2014,10151,1202,0,-4,93,97,0
2014,6367,1375,0,-2,74,76,0
2014,10716,1409,1,-14,57,71,0
2014,8200,1477,1,-7,54,61,0
2014,10361,1545,0,-8,53,61,0
2014,5879,1672,0,-22,41,63,0
2014,9692,1706,0,-21,62,83,0
2014,34,1740,0,-6,68,74,0
2014,1875,1774,0,-10,61,71,0
2014,3359,1841,1,-3,68,71,0
2014,2539,2009,0,-11,64,75,0
2014,9590,2077,1,-11,82,93,0
2014,6401,2145,1,-4,70,74,0
2014,4019,2199,0,-21,45,66,0
2014,9624,2335,1,-16,63,79,0
2014,5958,2369,0,-35,60,95,0
2014,583,2437,0,-3,64,67,0
2014,4110,2471,0,-4,56,60,0
2014,1110,2505,1,-13,59,72,0
2014,5778,2583,0,-7,60,67,0
2014,4727,2670,0,-5,48,53,0
2014,4834,2738,0,-4,67,71,0
2014,2636,2774,0,-28,62,90,0
2014,542,2808,1,-7,61,68,0
2014,7522,2842,1,-6,72,78,0
2014,2573,2873,0,-4,64,68,0
2014,1511,3009,1,-5,71,76,0
2014,8332,3043,1,-8,71,79,0
2014,7128,3093,1,-9,58,67,0
2014,439,3195,0,-5,61,66,0
2014,385,3229,0,-26,73,99,0
2014,4659,3297,1,-10,72,82,0
2014,6075,3399,1,-17,43,60,0
2014,9363,3467,0,-31,69,100,0
2014,4459,3486,1,-6,70,76,0
2014,4429,3554,0,-19,42,61,0
2014,5072,3638,0,-33,55,88,0
2014,1920,3672,0,-3,61,64,0
2014,2301,3808,1,-14,63,77,0
2014,6727,4178,0,-2,78,80,0
2014,10497,4212,0,-22,56,78,0
2014,8809,4293,0,-8,66,74,0
2014,8775,4327,1,-6,68,74,0
2014,1134,4509,1,-1,62,63,0
2014,1307,4543,1,-1,61,62,0
2014,1808,4625,1,-12,64,76,0
2014,9981,4761,0,-23,58,81,0
2014,2602,5004,1,-10,74,84,0
2014,3604,5038,0,-2,68,70,0
2014,4475,5140,1,-21,66,87,0
2014,3263,5173,1,-14,42,56,0
2014,617,5207,1,-12,52,64,0
2014,10693,5241,1,-7,70,77,0
2014,3774,5275,1,-16,62,78,0
2014,8156,5343,1,-1,74,75,0
2014,8945,5377,0,-9,72,81,0
2014,102,5411,0,-21,47,68,0
2014,6143,5440,0,-2,66,68,0
2014,9039,5610,0,-7,75,82,0
2014,6276,5644,1,-17,70,87,0
2014,9760,5744,0,-22,58,80,0
2014,5542,5792,1,-11,73,84,0
2014,10219,5805,0,-13,52,65,0
2014,4225,5845,0,-13,69,82,0
2014,6255,5913,0,-6,82,88,0
2014,2179,5924,0,-10,52,62,0
2014,7535,5973,1,-9,71,80,0
2014,2975,6109,1,-11,78,89,0
2014,793,6310,0,-11,71,82,0
2014,5576,6320,1,-3,69,72,0
2014,7083,6435,0,-21,56,77,0
2014,5474,6469,0,-5,89,94,0
2014,3847,6503,1,-7,47,54,0
2014,5839,6624,1,-19,46,65,0
2014,651,6693,1,-2,64,66,0
2014,2763,6761,1,-5,60,65,0
2014,3813,6791,1,-2,77,79,0
2014,7063,6995,0,-11,65,76,0
2014,4053,7117,1,-5,80,85,0
2014,1909,7196,0,-13,68,81,0
2014,6961,7230,0,-1,64,65,0
2014,6209,7250,0,-14,71,85,0
2014,4557,7284,0,-17,76,93,0
2014,3127,7318,0,-2,69,71,0
2014,2111,7386,0,-9,64,73,0
2014,4868,7420,1,-10,56,66,0
2014,5710,7454,1,-8,69,77,0
2014,6175,7620,1,-7,70,77,0
2014,9658,7722,0,-11,52,63,0
2014,7688,7755,0,-2,62,64,0
2014,1982,7823,1,-10,69,79,0
2014,704,7873,0,-10,60,70,0
2014,4395,7917,0,-26,65,91,0
2014,8877,7944,1,-9,74,83,0
2014,3161,7988,1,-10,57,67,0
2014,9397,8088,1,-12,46,58,0
2014,3999,8166,0,-14,61,75,0
2014,405,8268,1,-4,56,60,0
2014,7588,8366,0,-3,71,74,0
2014,2043,8434,0,-14,55,69,0
2014,6927,8468,1,-17,68,85,0
2014,2941,8502,0,-22,48,70,0
2014,6893,8536,0,-6,73,79,0
2014,10395,8604,0,-12,67,79,0
2014,7884,8638,0,-4,73,77,0
2014,4766,8657,0,-5,65,70,0
2014,7029,8691,0,-5,54,59,0
2014,6243,8707,1,-3,67,70,0
2014,3983,8911,0,-10,76,86,0
2014,8741,9013,1,-11,49,60,0
2014,68,9073,1,-14,61,75,0
2014,7352,9162,0,-17,41,58,0
2014,4936,9196,1,-17,52,69,0
2014,1443,9230,1,-23,61,84,0
2014,3331,9264,1,-2,72,74,0
2014,1954,9312,0,-8,61,69,0
2014,9132,9465,1,-13,59,72,0
2014,8122,9499,1,-6,58,64,0
2014,1341,9563,1,-4,76,80,0
2014,8979,9726,1,-8,48,56,0
2014,9431,9794,0,-5,69,74,0
2014,9298,9876,1,-2,61,63,0
2014,2403,9913,0,-15,65,80,0
2014,10559,9947,0,-13,62,75,0
2014,9531,10015,1,-26,47,73,0
2014,2233,10049,0,-26,62,88,0
2014,2907,10083,0,-12,66,78,0
2014,7654,10185,0,-3,64,67,0
2014,473,10253,0,-5,77,82,0
2014,8400,10327,1,-6,50,56,0
2014,8298,10463,0,-6,59,65,0
2014,3881,10593,0,-20,48,68,0
2014,4144,10627,0,-22,56,78,0
2014,1611,10659,1,-1,72,73,0
2014,7789,10781,0,-11,56,67,0
2014,937,10849,0,-7,67,74,0
2014,2267,10883,0,-14,63,77,0
2014,981,508,0,-7,67,74,0
2014,10287,861,1,-5,64,69,0
2014,7488,3588,0,-22,55,77,0
2014,8054,3915,0,-14,74,88,0
2014,5309,3949,0,-21,73,94,0
2014,1236,5508,0,-1,82,83,0
2014,10117,6571,0,-7,63,70,0
2014,6825,6859,0,-8,72,80,0
2014,3520,8088,0,-24,49,73,0
2014,4591,8234,0,-9,71,80,0
2014,1638,9107,1,-15,57,72,0
2014,7954,9842,1,-1,51,52,0
2014,3740,10531,1,-5,64,69,0
2014,1579,10747,1,-3,46,49,0
2014,721,174,0,-6,60,66,0
2014,405,208,1,-26,45,71,0
2014,2738,670,0,-9,53,62,0
2014,4693,827,0,-14,58,72,0
2014,10049,1909,1,-28,68,96,0
2014,2335,2145,1,-13,77,90,0
2014,4766,3399,0,-18,51,69,0
2014,9264,4053,0,-4,80,84,0
2014,651,4178,0,-10,68,78,0
2014,8570,4868,0,-7,63,70,0
2014,3161,4902,1,-8,72,80,0
2014,3359,5644,1,-9,71,80,0
2014,2179,5913,0,-11,55,66,0
2014,4970,5958,0,-9,56,65,0
2014,6658,6007,0,-6,62,68,0
2014,1841,6276,0,-12,71,83,0
2014,3331,7117,1,-1,82,83,0
2014,704,7522,0,-2,67,69,0
2014,2842,7873,0,-11,68,79,0
2014,9531,8657,1,-19,62,81,0
2014,6075,10015,0,-17,40,57,0
2014,6310,10083,0,-15,61,76,0
2014,3706,10463,0,-6,59,65,0
2014,10185,10716,0,-11,60,71,0
2014,2233,10815,1,-10,74,84,0
2014,8775,1808,0,-24,66,90,0
2014,3433,2763,0,-15,53,68,0
2014,6571,2907,0,-2,74,76,0
2014,793,3263,1,-8,60,68,0
2014,8945,4293,0,-17,51,68,0
2014,5411,4761,0,-6,71,77,0
2014,3847,5275,0,-5,66,71,0
2014,2670,5474,0,-3,61,64,0
2014,759,6109,0,-9,75,84,0
2014,5038,6243,1,-8,79,87,0
2014,7230,6503,0,-3,60,63,0
2014,1545,7029,0,-33,43,76,0
2014,1042,7196,0,-9,56,65,0
2014,7488,8088,0,-14,56,70,0
2014,4212,8911,0,-3,64,67,0
2014,10559,10747,0,-16,57,73,0
2014,2505,68,1,-10,68,78,0
2014,827,249,0,-30,56,86,0
2014,1672,508,1,-3,63,66,0
2014,6624,861,1,-2,56,58,0
2014,6469,895,0,-4,65,69,0
2014,4693,981,0,-10,60,70,0
2014,7284,1202,0,-2,63,65,0
2014,6209,1236,0,-13,74,87,0
2014,3093,1341,1,-2,76,78,0
2014,3740,1579,1,-10,64,74,0
2014,7128,1611,1,-12,72,84,0
2014,9624,1638,0,-5,70,75,0
2014,7569,2301,1,-3,54,57,0
2014,5173,2369,1,-21,46,67,0
2014,3127,2941,0,-6,70,76,0
2014,8156,3195,0,-21,76,97,0
2014,10627,3520,0,-17,60,77,0
2014,4361,3554,1,-1,58,59,0
2014,4727,3881,1,-4,61,65,0
2014,5879,4429,1,-2,66,68,0
2014,4459,4557,0,-3,66,69,0
2014,8200,4625,1,-39,47,86,0
2014,1110,5207,0,-6,80,86,0
2014,3949,5241,0,-8,67,75,0
2014,10693,5309,0,-13,68,81,0
2014,9981,5343,1,-11,52,63,0
2014,542,5377,0,-8,74,82,0
2014,8268,5680,0,-8,64,72,0
2014,5913,5924,0,-40,44,84,0
2014,2975,6041,1,-10,86,96,0
2014,9107,6401,1,-3,54,57,0
2014,8741,6693,0,-8,69,77,0
2014,10429,6859,1,-11,55,66,0
2014,5004,7386,0,-3,55,58,0
2014,7789,7722,1,-25,50,75,0
2014,4327,8332,0,-15,51,66,0
2014,7318,8468,0,-4,57,61,0
2014,2403,8502,1,-4,72,76,0
2014,439,8809,0,-7,74,81,0
2014,5839,9073,0,-9,68,77,0
2014,10659,9563,0,-15,66,81,0
2014,9828,9658,0,-20,42,62,0
2014,1168,9692,0,-8,69,77,0
2014,2111,9913,1,-14,66,80,0
2014,3486,10151,0,-2,80,82,0
2014,10117,10361,1,-6,77,83,0
2014,9013,10497,0,-6,81,87,0
2014,6590,10531,0,-14,69,83,0
2014,3808,10593,1,-15,55,70,0
2014,34,10781,1,-7,59,66,0
2014,1511,283,1,-13,67,80,0
2014,1706,317,0,-12,57,69,0
2014,9794,351,0,-4,75,79,0
2014,8979,385,0,-5,64,69,0
2014,1008,617,0,-3,68,71,0
2014,5610,670,0,-14,66,80,0
2014,4543,947,0,-8,79,87,0
2014,1954,1134,1,-2,56,58,0
2014,10327,1307,1,-4,83,87,0
2014,2602,1409,0,-21,63,84,0
2014,1920,1443,1,-8,63,71,0
2014,9397,1477,0,-18,51,69,0
2014,10185,2077,1,-5,77,82,0
2014,5973,2199,1,-14,60,74,0
2014,8843,2471,1,-16,78,94,0
2014,8298,2539,0,-7,83,90,0
2014,6333,2636,0,-6,93,99,0
2014,8366,2704,0,-1,85,86,0
2014,102,2808,1,-6,62,68,0
2014,9465,3229,1,-7,70,77,0
2014,7688,3297,0,-3,56,59,0
2014,3672,3336,0,-13,73,86,0
2014,721,3399,1,-2,54,56,0
2014,9312,3467,1,-17,73,90,0
2014,7620,3813,0,-11,74,85,0
2014,583,4110,1,-12,59,71,0
2014,0,4395,1,-8,57,65,0
2014,1375,4591,0,-20,60,80,0
2014,6893,4659,1,-11,81,92,0
2014,4800,4766,1,-12,62,74,0
2014,7352,4936,1,-10,63,73,0
2014,3588,5106,0,-23,59,82,0
2014,2774,5140,0,-13,55,68,0
2014,2738,5508,0,-3,60,63,0
2014,3706,5542,1,-5,54,59,0
2014,8400,5710,1,-6,77,83,0
2014,8877,5778,0,-39,53,92,0
2014,6435,5792,0,-15,72,87,0
2014,174,6075,0,-4,56,60,0
2014,3604,6175,1,-13,66,79,0
2014,2009,6320,0,-11,71,82,0
2014,9298,6367,0,-11,65,76,0
2014,1248,6537,1,-8,68,76,0
2014,3774,6658,0,-7,55,62,0
2014,6007,6961,0,-4,54,58,0
2014,1076,7063,0,-4,110,114,0
2014,7588,7454,0,-26,65,91,0
2014,9590,7654,0,-10,78,88,0
2014,9363,7823,1,-3,65,68,0
2014,4087,7884,0,-10,69,79,0
2014,2583,7944,0,-4,78,82,0
2014,6791,8020,1,-3,69,72,0
2014,8570,8054,0,-17,47,64,0
2014,6761,8234,1,-15,60,75,0
2014,7988,8434,0,-1,76,77,0
2014,6995,8536,0,-6,74,80,0
2014,4225,8638,1,-3,65,68,0
2014,7917,8707,0,-3,71,74,0
2014,2437,9039,0,-7,77,84,0
2014,2573,9162,1,-5,54,59,0
2014,5744,9196,0,-5,53,58,0
2014,1982,9346,0,-6,66,72,0
2014,8604,9431,0,-17,74,91,0
2014,9132,9726,0,-3,56,59,0
2014,5440,9842,0,-18,48,66,0
2014,10883,9947,1,-3,71,74,0
2014,8166,10219,0,-18,61,79,0
2014,9499,10253,1,-18,51,69,0
2014,4259,10287,1,-16,59,75,0
2014,6825,10395,0,-4,76,80,0
2014,5576,10463,0,-29,57,86,0
2014,3077,10716,1,-10,64,74,0
2014,10559,2267,1,-19,54,73,0
2014,7250,3915,0,-22,73,95,0
2014,5845,4475,1,-1,74,75,0
2014,7420,4834,0,-16,51,67,0
2014,4868,6209,0,-6,74,80,0
2014,10015,8657,0,-3,64,67,0
2014,1110,68,1,-8,74,82,0
2014,4761,102,0,-2,80,82,0
2014,208,155,1,-4,54,58,0
2014,508,249,1,-10,74,84,0
2014,1706,351,0,-21,51,72,0
2014,542,439,0,-19,67,86,0
2014,385,473,0,-28,49,77,0
2014,8877,583,0,-14,69,83,0
2014,2471,670,0,-3,81,84,0
2014,5072,704,0,-6,63,69,0
2014,7789,759,0,-21,55,76,0
2014,981,827,1,-3,61,64,0
2014,10849,937,0,-17,56,73,0
2014,8366,947,0,-4,79,83,0
2014,5839,1008,1,-8,67,75,0
2014,9590,1409,0,-10,67,77,0
2014,9947,1579,0,-19,50,69,0
2014,7284,1611,1,-8,61,69,0
2014,1875,1774,1,-16,58,74,0
2014,7488,1808,1,-11,71,82,0
2014,3161,1909,0,-13,63,76,0
2014,7823,1954,0,-2,72,74,0
2014,3077,2077,0,-30,52,82,0
2014,9107,2145,0,-7,76,83,0
2014,10219,2199,1,-12,55,67,0
2014,2907,2369,0,-22,56,78,0
2014,8332,2403,0,-2,81,83,0
2014,7944,2437,1,-3,74,77,0
2014,9039,2583,1,-5,82,87,0
2014,4087,2636,0,-1,75,76,0
2014,1307,2704,0,-13,73,86,0
2014,4225,2774,1,-21,62,83,0
2014,8809,2808,0,-26,41,67,0
2014,2763,2873,0,-9,57,66,0
2014,3127,3043,1,-6,69,75,0
2014,1202,3093,0,-18,48,66,0
2014,9499,3229,1,-8,58,66,0
2014,1076,3297,0,-15,69,84,0
2014,7954,3336,0,-8,63,71,0
2014,7873,3359,1,-9,71,80,0
2014,9346,3467,1,-4,86,90,0
2014,9563,3486,0,-11,67,78,0
2014,5879,3554,1,-15,52,67,0
2014,2842,3638,1,-7,62,69,0
2014,5576,3706,0,-5,64,69,0
2014,4395,3813,0,-11,64,75,0
2014,3808,3881,0,-14,62,76,0
2014,6503,3949,1,-26,50,76,0
2014,4212,3983,0,-6,75,81,0
2014,4019,3999,0,-15,75,90,0
2014,3331,4053,0,-17,59,76,0
2014,1638,4144,0,-2,56,58,0
2014,8741,4178,1,-22,69,91,0
2014,3195,4293,0,-25,54,79,0
2014,4361,4429,0,-3,68,71,0
2014,7128,4459,0,-12,53,65,0
2014,1982,4509,0,-14,62,76,0
2014,5710,4543,0,-4,71,75,0
2014,1341,4557,1,-3,85,88,0
2014,4936,4591,0,-21,77,98,0
2014,1672,4693,0,-7,60,67,0
2014,6469,4727,0,-6,87,93,0
2014,8638,5140,0,-38,49,87,0
2014,861,5207,1,-5,65,70,0
2014,5275,5241,1,-5,75,80,0
2014,5377,5343,0,-19,63,82,0
2014,8156,5411,0,-8,74,82,0
2014,1920,5440,1,-1,69,70,0
2014,7569,5474,0,-6,63,69,0
2014,8843,5610,1,-6,74,80,0
2014,6367,5744,1,-7,63,70,0
2014,4110,5778,0,-8,65,73,0
2014,2009,5792,0,-10,62,72,0
2014,7535,5805,1,-8,77,85,0
2014,5644,5913,0,-1,67,68,0
2014,1841,5924,0,-24,63,87,0
2014,8166,5973,0,-4,73,77,0
2014,1740,6109,1,-2,66,68,0
2014,9230,6143,0,-12,78,90,0
2014,8707,6175,1,-8,62,70,0
2014,6435,6320,0,-16,68,84,0
2014,3520,6401,1,-13,57,70,0
2014,6791,6537,1,-4,83,87,0
2014,3740,6590,0,-1,75,76,0
2014,2505,6624,1,-2,56,58,0
2014,9013,6693,1,-9,65,74,0
2014,10497,6727,0,-6,75,81,0
2014,9162,6761,0,-6,64,70,0
2014,6995,6893,0,-10,66,76,0
2014,6255,6927,0,-15,74,89,0
2014,4970,7029,1,-4,79,83,0
2014,8298,7083,0,-3,64,67,0
2014,405,7117,0,-9,62,71,0
2014,10815,7196,0,-9,72,81,0
2014,2111,7318,0,-12,76,88,0
2014,1375,7352,0,-2,69,71,0
2014,8468,7386,0,-15,62,77,0
2014,10327,7454,0,-4,70,74,0
2014,6276,7522,0,-12,61,73,0
2014,0,7620,1,-19,51,70,0
2014,2602,7654,0,-3,59,62,0
2014,7063,7688,1,-2,63,65,0
2014,9828,7722,1,-5,69,74,0
2014,7857,7755,0,-9,66,75,0
2014,6333,7884,0,-11,60,71,0
2014,3604,7917,1,-8,52,60,0
2014,2233,7988,0,-17,69,86,0
2014,1248,8020,1,-17,49,66,0
2014,2573,8234,1,-14,46,60,0
2014,121,8268,0,-14,52,66,0
2014,7588,8400,0,-2,66,68,0
2014,1042,8434,1,-17,52,69,0
2014,4659,8536,0,-28,61,89,0
2014,5173,8691,1,-12,52,64,0
2014,651,8911,1,-14,60,74,0
2014,9132,8979,0,-8,65,73,0
2014,5680,9264,0,-38,56,94,0
2014,9196,9298,1,-7,63,70,0
2014,1134,9363,0,-3,58,61,0
2014,3399,9531,0,-2,58,60,0
2014,2975,9658,0,-2,73,75,0
2014,8122,9726,0,-8,65,73,0
2014,1443,9842,0,-7,55,62,0
2014,9760,9876,0,-19,62,81,0
2014,4327,9913,1,-8,89,97,0
2014,8945,9981,1,-11,55,66,0
2014,4902,10049,1,-9,85,94,0
2014,10117,10083,0,-20,45,65,0
2014,1511,10185,1,-18,60,78,0
2014,9465,10253,1,-9,70,79,0
2014,6571,10361,0,-7,58,65,0
2014,6859,10395,0,-6,81,87,0
2014,5542,10463,0,-5,63,68,0
2014,2301,10593,1,-17,61,78,0
2014,2335,10627,1,-2,66,68,0
2014,10151,10659,0,-1,57,58,0
2014,7230,10693,1,-14,58,72,0
2014,3009,10716,1,-24,52,76,0
2014,6041,10781,0,-2,62,64,0
2014,10747,10883,0,-1,67,68,0
2014,9794,317,0,-9,56,65,0
2014,4868,1236,0,-13,65,78,0
2014,8775,1477,1,-4,76,80,0
2014,895,2670,0,-6,60,66,0
2014,2043,3433,1,-30,50,80,0
2014,3774,3847,0,-10,46,56,0
2014,8570,3915,1,-8,63,71,0
2014,2941,5004,0,-38,52,90,0
2014,8200,5106,0,-22,58,80,0
2014,3263,5958,0,-2,78,80,0
2014,5309,6007,0,-4,78,82,0
2014,4766,6075,1,-29,32,61,0
2014,1545,6310,0,-19,61,80,0
2014,10429,6825,1,-27,44,71,0
2014,4834,7250,1,-4,86,90,0
2014,5508,7420,0,-6,71,77,0
2014,2738,8054,1,-8,56,64,0
2014,3588,8088,1,-7,68,75,0
2014,9692,8604,1,-8,71,79,0
2014,4800,8657,0,-18,61,79,0
2014,4259,9073,0,-3,78,81,0
2014,1168,9431,0,-12,64,76,0
2014,721,10015,0,-33,39,72,0
2014,617,10287,0,-9,53,62,0
2014,2267,10531,0,-10,52,62,0
2014,121,208,0,-6,64,70,0
2014,3638,704,0,-11,47,58,0
2014,4361,1672,1,-7,68,75,0
2014,5913,1841,1,-16,54,70,0
2014,7029,2369,1,-15,65,80,0
2014,7522,3359,1,-11,56,67,0
2014,7117,5680,1,-9,72,81,0
2014,5644,5924,0,-1,52,53,0
2014,2179,6255,1,-6,59,65,0
2014,7873,6276,1,-7,49,56,0
2014,6727,6693,0,-12,76,88,0
2014,2539,7083,0,-9,83,92,0
2014,155,8268,0,-13,55,68,0
2014,3520,9107,0,-18,58,76,0
2014,405,9264,0,-1,71,72,0
2014,3161,10049,1,-5,60,65,0
2014,1638,10627,0,-11,63,74,0
2014,2437,1579,1,-14,68,82,0
2014,8434,1909,0,-3,60,63,0
2014,7128,3486,1,-7,74,81,0
2014,9013,4212,0,-8,58,66,0
2014,4293,4761,0,-5,82,87,0
2014,3949,5275,1,-2,69,71,0
2014,439,5411,1,-4,71,75,0
2014,9828,6109,1,-13,65,78,0
2014,8088,8200,0,-7,71,78,0
2014,6571,10083,1,-15,53,68,0
2014,9563,10151,1,-4,105,109,0
2014,651,10497,1,-2,64,66,0
2014,4727,10593,0,-12,45,57,0
2014,617,68,0,-27,46,73,0
2014,8657,174,0,-10,67,77,0
2014,5879,249,0,-22,52,74,0
2014,8604,317,1,-3,57,60,0
2014,1168,351,1,-11,78,89,0
2014,5610,670,1,-3,73,76,0
2014,34,759,0,-11,58,69,0
2014,10117,793,0,-24,52,76,0
2014,508,827,0,-5,81,86,0
2014,3808,895,0,-19,45,64,0
2014,10287,1008,0,-21,63,84,0
2014,7988,1042,1,-7,57,64,0
2014,1341,1202,0,-8,57,65,0
2014,4459,1611,0,-2,64,66,0
2014,10627,2145,1,-17,72,89,0
2014,3740,2267,0,-6,68,74,0
2014,5474,2301,0,-10,74,84,0
2014,3520,2335,1,-3,74,77,0
2014,6255,2403,1,-7,64,71,0
2014,861,2505,0,-12,57,69,0
2014,10781,2975,0,-5,62,67,0
2014,4327,3043,0,-22,47,69,0
2014,4557,3093,1,-20,62,82,0
2014,7857,3297,1,-2,52,54,0
2014,4693,3554,0,-9,51,60,0
2014,6401,4144,1,-3,46,49,0
2014,3983,4178,0,-11,81,92,0
2014,981,4429,0,-3,63,66,0
2014,6075,4800,1,-8,60,68,0
2014,5173,4970,0,-3,71,74,0
2014,9397,5106,1,-10,59,69,0
2014,4259,5839,1,-1,49,50,0
2014,2907,5958,0,-4,70,74,0
2014,1740,6041,0,-9,67,76,0
2014,3263,6310,1,-13,65,78,0
2014,2670,6469,0,-14,81,95,0
2014,10693,6503,1,-9,56,65,0
2014,1110,6624,0,-4,67,71,0
2014,6658,6961,1,-1,70,71,0
2014,10659,7284,1,-12,64,76,0
2014,3881,7569,0,-19,60,79,0
2014,7063,7755,0,-13,71,84,0
2014,5440,7944,0,-10,81,91,0
2014,8945,8156,0,-28,52,80,0
2014,5004,8332,0,-13,65,78,0
2014,2111,8468,1,-3,57,60,0
2014,7386,8502,0,-20,57,77,0
2014,10361,8691,1,-10,57,67,0
2014,7488,8775,0,-6,82,88,0
2014,5343,8809,0,-16,70,86,0
2014,5207,9073,1,-13,70,83,0
2014,721,9531,1,-12,61,73,0
2014,7789,9658,1,-24,46,70,0
2014,2941,9913,0,-16,60,76,0
2014,10531,9947,0,-15,60,75,0
2014,3195,9981,1,-5,54,59,0
2014,3399,10015,1,-7,60,67,0
2014,9465,385,0,-11,69,80,0
2014,102,542,0,-19,55,74,0
2014,6893,1076,0,-10,78,88,0
2014,7250,1236,1,-12,74,86,0
2014,5038,1248,1,-1,75,76,0
2014,2763,1375,0,-9,53,62,0
2014,4625,1477,1,-3,66,69,0
2014,3588,1808,0,-37,43,80,0
2014,9363,1982,0,-4,89,93,0
2014,3706,2009,0,-6,78,84,0
2014,1409,2077,0,-43,51,94,0
2014,9039,2471,0,-23,66,89,0
2014,10185,2602,0,-14,60,74,0
2014,5377,2808,1,-11,51,62,0
2014,1511,3077,0,-31,52,83,0
2014,1443,3336,1,-1,75,76,0
2014,5973,3999,0,-4,82,86,0
2014,3604,4395,0,-2,57,59,0
2014,4087,4475,1,-12,76,88,0
2014,3467,4509,1,-9,83,92,0
2014,5508,4868,0,-2,73,75,0
2014,7196,4902,0,-11,50,61,0
2014,2873,4936,0,-12,68,80,0
2014,2636,5140,1,-13,77,90,0
2014,7230,5241,0,-9,66,75,0
2014,8298,5542,1,-8,61,69,0
2014,2704,5710,0,-5,82,87,0
2014,2573,5744,0,-17,67,84,0
2014,8166,5805,1,-3,63,66,0
2014,3847,6007,0,-5,55,60,0
2014,1920,6143,0,-3,86,89,0
2014,7917,6175,1,-5,85,90,0
2014,6791,6243,0,-1,72,73,0
2014,2539,6320,1,-12,61,73,0
2014,5845,6333,0,-1,66,67,0
2014,3813,6537,0,-14,86,100,0
2014,9692,6859,0,-1,75,76,0
2014,5792,7083,0,-23,57,80,0
2014,947,7454,0,-3,76,79,0
2014,2199,7535,1,-1,73,74,0
2014,8707,7620,0,-4,74,78,0
2014,8536,7688,0,-18,43,61,0
2014,9346,7823,0,-20,60,80,0
2014,4225,7884,0,-17,48,65,0
2014,0,8020,0,-16,48,64,0
2014,6209,8054,0,-4,62,66,0
2014,7588,8366,1,-5,78,83,0
2014,1307,8400,0,-6,63,69,0
2014,8877,8843,1,-13,68,81,0
2014,6761,9298,0,-9,66,75,0
2014,1134,9312,1,-4,58,62,0
2014,6825,9431,1,-2,68,70,0
2014,473,9499,0,-7,65,72,0
2014,283,9590,0,-5,61,66,0
2014,7352,9760,0,-13,76,89,0
2014,9230,9842,1,-14,53,67,0
2014,4591,9876,0,-10,79,89,0
2014,4019,10219,1,-15,54,69,0
2014,9726,10253,0,-5,72,77,0
2014,4543,10327,1,-7,68,75,0
2014,6435,10463,1,-9,67,76,0
2014,10747,10559,0,-4,64,68,0
2014,1875,937,0,-12,66,78,0
2014,2267,1579,1,-8,78,86,0
2014,6927,2043,0,-9,58,67,0
2014,8638,2774,0,-3,68,71,0
2014,7162,3433,0,-6,76,82,0
2014,4834,3915,0,-12,73,85,0
2014,583,5778,1,-8,88,96,0
2014,10883,6590,0,-1,85,86,0
2014,8570,7420,1,-18,53,71,0
2014,7128,10151,0,-14,93,107,0
2014,1774,10849,0,-10,59,69,0
2014,9264,121,0,-1,62,63,0
2014,7117,155,0,-13,63,76,0
2014,3554,249,0,-6,57,63,0
2014,8122,385,1,-4,58,62,0
2014,3331,405,0,-2,64,66,0
2014,9132,473,1,-10,73,83,0
2014,4693,508,1,-6,71,77,0
2014,3195,542,0,-7,67,74,0
2014,6727,651,1,-6,70,76,0
2014,1774,937,0,-8,56,64,0
2014,1672,981,1,-11,68,79,0
2014,8536,1076,0,-13,71,84,0
2014,317,1168,0,-2,58,60,0
2014,2738,1236,1,-26,58,84,0
2014,7454,1307,1,-1,73,74,0
2014,4459,1341,0,-14,66,80,0
2014,2873,1375,0,-12,61,73,0
2014,3009,1409,0,-15,52,67,0
2014,2907,1545,1,-4,49,53,0
2014,1202,1611,1,-3,58,61,0
2014,3520,1638,0,-18,49,67,0
2014,9794,1706,0,-4,75,79,0
2014,9230,1920,1,-8,64,72,0
2014,10463,2009,0,-3,75,78,0
2014,7162,2043,0,-9,69,78,0
2014,1511,2077,0,-19,43,62,0
2014,3043,2111,0,-10,65,75,0
2014,9624,2145,0,-1,65,66,0
2014,5805,2199,0,-4,63,67,0
2014,2583,2437,0,-6,70,76,0
2014,7944,2471,0,-1,78,79,0
2014,5792,2539,0,-4,90,94,0
2014,9298,2573,1,-7,67,74,0
2014,283,2602,1,-7,76,83,0
2014,4225,2636,0,-13,73,86,0
2014,4936,2763,1,-8,57,65,0
2014,8945,2808,0,-33,36,69,0
2014,7318,2941,0,-6,79,85,0
2014,9590,3077,1,-2,62,64,0
2014,7284,3093,1,-1,72,73,0
2014,5275,3161,1,-4,60,64,0
2014,9726,3229,0,-10,91,101,0
2014,10361,3263,1,-9,70,79,0
2014,7755,3297,1,-10,65,75,0
2014,5440,3336,1,-19,53,72,0
2014,1841,3359,1,-3,76,79,0
2014,6927,3433,0,-30,50,80,0
2014,1982,3467,0,-14,63,77,0
2014,10659,3486,0,-1,64,65,0
2014,2301,3808,0,-18,57,75,0
2014,6469,3881,1,-6,81,87,0
2014,3774,3949,1,-7,74,81,0
